place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
明南佳苑,120万以内的09年次新两房，只此一套，欲购从速！！！,中楼层 (共5层) | 2009年建 | 2室2厅 | 80.49平米 | 南,118,"14,661",2009,80.49,13,31.65412384,121.4307272,36630,3,,,,,,,,,,,
明南佳苑,小区没有比这个好的三房了，看崇明的房子这套不能错过,中楼层 (共5层) | 2009年建 | 3室2厅 | 104.66平米 | 南 北,153.8,"14,696",2009,104.66,13,31.65412384,121.4307272,36630,3,,,,,,,,,,,
明珠花苑(崇明),1梯2户 得房率高 业主诚意出售，看房预约，装修精装,高楼层 (共6层) | 2004年建 | 3室2厅 | 120.63平米 | 南,178,"14,756",2004,120.63,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),店长强推+三居室+大户型+楼层好+视野宽阔,高楼层 (共6层) | 2004年建 | 3室2厅 | 130.74平米 | 南 北,180,"13,768",2004,130.74,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),沃德天~~~竟然是拥有“御膳房”的住宅,高楼层 (共6层) | 2004年建 | 4室2厅 | 174.64平米 | 南,195,"11,166",2004,174.64,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),生态崇明 宜居小区 低总价 户型正 复式房 满五税费少,高楼层 (共6层) | 2004年建 | 4室2厅 | 164.07平米 | 南,170,"10,362",2004,164.07,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),明珠新上，业主诚意出售，看房方便，视野巨好！！！,高楼层 (共6层) | 2004年建 | 3室2厅 | 122.91平米 | 南 北,180,"14,645",2004,122.91,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),三个特大露台！！！沃德天，世间少有，你要错过？？？,高楼层 (共6层) | 2004年建 | 3室3厅 | 162.16平米 | 南,180,"11,101",2004,162.16,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),明珠精装大复式，业主自住，诚意出售,高楼层 (共6层) | 2004年建 | 4室2厅 | 195.75平米 | 南,220,"11,239",2004,195.75,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),明珠顶复的顶配户型终于来了~会成为您的心动好房吗？,高楼层 (共6层) | 2004年建 | 4室2厅 | 197.88平米 | 南,200,"10,108",2004,197.88,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),商品精装电梯+满五税费低+两房两卫+产权清晰,低楼层 (共9层) | 2004年建 | 2室2厅 | 119.1平米 | 南,175,"14,694",2004,119.1,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),维护人强烈推荐+户型方正+看房提前约+清水毛坯,低楼层 (共6层) | 2004年建 | 2室2厅 | 89.21平米 | 南 北,133,"14,909",2004,89.21,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),上海置业新选择 明珠花苑中间楼层南北大三房诚心出售,低楼层 (共11层) | 2004年建 | 3室2厅 | 153.3平米 | 南,220,"14,351",2004,153.3,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),明珠花苑电梯进小区+价格低+5楼复式6楼+满五无个税,高楼层 (共5层) | 2004年建 | 4室2厅 | 145.27平米 | 南,200,"13,768",2004,145.27,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),一手动迁+户型方正+诚意出售+看房方便+总价低+税费低,中楼层 (共6层) | 2004年建 | 2室2厅 | 100.46平米 | 南 北,151.5,"15,081",2004,100.46,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),生态崇明 宜居小区 低总价 户型正 复式房 满五税费少,高楼层 (共6层) | 2004年建 | 4室2厅 | 164.07平米 | 南,170,"10,362",2004,164.07,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),明珠顶复的顶配户型终于来了~会成为您的心动好房吗？,高楼层 (共6层) | 2004年建 | 4室2厅 | 197.88平米 | 南,200,"10,108",2004,197.88,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),楼层方便+生活便利+万达商圈+配套齐全+绿树成荫,低楼层 (共6层) | 2004年建 | 2室1厅 | 102.03平米 | 南,153,"14,996",2004,102.03,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),世界生态岛，买菜方便，电梯房中间楼层，大平层就是大,中楼层 (共9层) | 2004年建 | 3室2厅 | 152.57平米 | 南,228,"14,944",2004,152.57,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),顶楼复式+三个大露台+满五税费低+产权清晰+看房方便,高楼层 (共6层) | 2004年建 | 3室2厅 | 166.69平米 | 南,177,"10,619",2004,166.69,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),三个特大露台！！！沃德天，世间少有，你要错过？？？,高楼层 (共6层) | 2004年建 | 3室3厅 | 162.16平米 | 南,180,"11,101",2004,162.16,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),沃德天~~~竟然是拥有“御膳房”的住宅,高楼层 (共6层) | 2004年建 | 4室2厅 | 174.64平米 | 南,195,"11,166",2004,174.64,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),明珠精装大复式，业主自住，诚意出售,高楼层 (共6层) | 2004年建 | 4室2厅 | 195.75平米 | 南,220,"11,239",2004,195.75,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),商品精装电梯+满五税费低+两房两卫+产权清晰,低楼层 (共9层) | 2004年建 | 2室2厅 | 119.1平米 | 南,175,"14,694",2004,119.1,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),繁华南门 上海新选择 新上海选择 明珠花苑大复式,高楼层 (共6层) | 2004年建 | 3室2厅 | 166.52平米 | 南,189,"11,350",2004,166.52,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),哎哎哎！别划走??Word天、崇明新城单价1个W,高楼层 (共6层) | 2004年建 | 4室2厅 | 191.36平米 | 南 北,185,"9,668",2004,191.36,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),顶楼复式+三个大露台+满五税费低+产权清晰+看房方便,高楼层 (共6层) | 2004年建 | 3室2厅 | 166.69平米 | 南,177,"10,619",2004,166.69,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),5.8米挑空客厅+复式4房3厅2卫+2005年商品房+看房方便,高楼层 (共6层) | 2004年建 | 4室3厅 | 197.56平米 | 南,256,"12,959",2004,197.56,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),精装修拎包入住，不靠路停车方便，南北通,低楼层 (共6层) | 2004年建 | 3室2厅 | 119.33平米 | 南,188,"15,755",2004,119.33,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),哎哎哎！别划走??Word天、崇明新城单价1个W,高楼层 (共6层) | 2004年建 | 4室2厅 | 191.36平米 | 南 北,185,"9,668",2004,191.36,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),即将美丽家园改造~随时看房，就这么诚心,高楼层 (共6层) | 2004年建 | 2室2厅 | 99.2平米 | 南,148,"14,920",2004,99.2,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),世界生态岛，买菜方便，电梯房中间楼层，大平层就是大,中楼层 (共9层) | 2004年建 | 3室2厅 | 152.57平米 | 南,228,"14,944",2004,152.57,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),万达广场，复式南北通，税费少精装修，带阳台和露台,高楼层 (共6层) | 2004年建 | 4室2厅 | 154平米 | 南 北,186,"12,078",2004,154,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),低单价&低总价！！生态岛城区 & 装修保养佳 & 低税费,高楼层 (共6层) | 2004年建 | 4室2厅 | 143.02平米 | 南,169,"11,817",2004,143.02,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),挑空客厅 浪漫复式房 带仨露台，小区已开始装电梯,高楼层 (共6层) | 2004年建 | 4室3厅 | 198.5平米 | 东南,225,"11,336",2004,198.5,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),维护人强烈推荐+户型方正+看房提前约+清水毛坯,低楼层 (共6层) | 2004年建 | 2室2厅 | 89.21平米 | 南 北,133,"14,909",2004,89.21,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),明珠花苑电梯进小区+价格低+5楼复式6楼+满五无个税,高楼层 (共5层) | 2004年建 | 4室2厅 | 145.27平米 | 南,200,"13,768",2004,145.27,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
明珠花苑(崇明),满五年税费少，业主诚心出售，中间楼层，采光无遮挡,中楼层 (共5层) | 2004年建 | 3室2厅 | 137.1平米 | 南,206,"15,026",2004,137.1,18,31.64583421,121.4188981,36630,3,,,,,,,,,,,
永凤花园,满五，税少，中间楼层，大三房，置业优选,中楼层 (共6层) | 1998年建 | 3室2厅 | 88.67平米 | 北 南,174.2,"19,646",1998,88.67,24,31.63420052,121.3981942,36630,3,,,,,,,,,,,
永凤花园,F面积比较多！商品房！钥匙房！诚意出售！,高楼层 (共7层) | 2000年建 | 4室2厅 | 161.1平米 | 南,198,"12,291",2000,161.1,22,31.63420052,121.3981942,36630,3,,,,,,,,,,,
永凤花园,【好房推荐】+房型正气+业主诚意出售+看房方便,中楼层 (共6层) | 1997年建 | 4室2厅 | 137.57平米 | 南,276,"20,063",1997,137.57,25,31.63420052,121.3981942,36630,3,,,,,,,,,,,
永凤花园,商品房小区+房子满五年+经典小两房+户型方正,中楼层 (共6层) | 1998年建 | 3室2厅 | 91.02平米 | 南,185,"20,326",1998,91.02,24,31.63420052,121.3981942,36630,3,,,,,,,,,,,
永凤花园,永凤花园 3室2厅 南,高楼层 (共6层) | 1998年建 | 3室2厅 | 91.02平米 | 南,188,"20,655",1998,91.02,24,31.63420052,121.3981942,36630,3,,,,,,,,,,,
江山新村,双南户型，此房满五税少，户型正气，通风和采光好,高楼层 (共4层) | 2007年建 | 3室1厅 | 82.61平米 | 南,155,"18,763",2007,82.61,15,31.63091858,121.4121301,36630,3,,,,,,,,,,,
江山新村,核价通过+自住装修+近南门汽车站+满五格局通透,中楼层 (共4层) 3室1厅 | 82.61平米 | 南,165,"19,974",,82.61,,31.63091858,121.4121301,36630,3,,,,,,,,,,,
江山新村,此房满五税少，户型正气，通风和采光好，业主诚意出售,中楼层 (共6层) | 1996年建 | 3室2厅 | 91.84平米 | 南,179,"19,491",1996,91.84,26,31.63091858,121.4121301,36630,3,,,,,,,,,,,
江山新村,世界生态岛，买菜方便，双东门，双东门，万达800米,低楼层 (共5层) | 1996年建 | 2室1厅 | 67.3平米 | 南,135,"20,060",1996,67.3,26,31.63091858,121.4121301,36630,3,,,,,,,,,,,
江山新村,楼层位置佳，通风效果好，诚心出售，出入便利,中楼层 (共5层) | 1995年建 | 3室2厅 | 81.63平米 | 南,166,"20,336",1995,81.63,27,31.63091858,121.4121301,36630,3,,,,,,,,,,,
江山新村,生态岛+满五格局通透+户型方正+中间楼层,高楼层 (共5层) | 2000年建 | 3室1厅 | 95.53平米 | 南,192,"20,099",2000,95.53,22,31.63091858,121.4121301,36630,3,,,,,,,,,,,
江山新村,核价通过+自住装修+近南门汽车站+满五格局通透,中楼层 (共4层) 3室1厅 | 82.61平米 | 南,165,"19,974",,82.61,,31.63091858,121.4121301,36630,3,,,,,,,,,,,
江海名都,江海名都+品质社区+洋房小高层+楼层好总价低+自住诚售,中楼层 (共11层) | 2012年建 | 2室1厅 | 90.76平米 | 南,233,"25,673",2012,90.76,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
江海名都,户型正气+小区环境好+采光通风好+单价低+业主诚意出售,低楼层 (共11层) | 2012年建 | 3室2厅 | 143平米 | 南,285,"19,931",2012,143,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
江海名都,崇明新城 电梯两房 满五+1 装修保养好 拎包入住,低楼层 (共11层) | 2012年建 | 2室2厅 | 90.78平米 | 南 北,209,"23,023",2012,90.78,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
江海名都,江海名都高区毛坯房+空关随时看+业主诚意售+产权清晰,中楼层 (共11层) | 2012年建 | 2室1厅 | 90.78平米 | 南,210,"23,133",2012,90.78,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
江海名都,业主诚意出售，楼层好，位置好！！！,中楼层 (共11层) | 2012年建 | 2室1厅 | 78.5平米 | 南,195,"24,841",2012,78.5,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
江海名都,户型方正+电梯高区+采光视野好,中楼层 (共11层) | 2012年建 | 2室2厅 | 90.76平米 | 南,233,"25,673",2012,90.76,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
江海名都,江海名都+满五年V一+位置好楼层好+小高层+自住诚售,中楼层 (共11层) | 2012年建 | 2室1厅 | 90.76平米 | 南,215,"23,689",2012,90.76,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
江海名都,崇明新城高品质小区，低总价一房好入手,低楼层 (共11层) | 2012年建 | 1室1厅 | 78.28平米 | 南,180,"22,995",2012,78.28,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
江海名都,中间楼层，满五年产权清晰，诚心出售随时可看哦,中楼层 (共6层) | 2012年建 | 2室2厅 | 88.47平米 | 南,240,"27,128",2012,88.47,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
江海名都,江海名都高区毛坯房+空关随时看+业主诚意售+产权清晰,中楼层 (共11层) | 2012年建 | 2室1厅 | 90.78平米 | 南,210,"23,133",2012,90.78,10,31.62975394,121.4413654,36630,3,,,,,,,,,,,
海天景苑,小区环境好+车位充足+万达辐射+交通方便,低楼层 (共8层) 2室1厅 | 103.28平米 | 南,168,"16,267",,103.28,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,一手动迁，电梯房。。。。。。。,中楼层 (共8层) 2室2厅 | 93.54平米 | 南 北,170,"18,175",,93.54,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,动迁房，税费少，电梯中区，价格便宜,中楼层 (共8层) 2室2厅 | 103.38平米 | 南,185,"17,896",,103.38,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,17年次新房，电梯房，不靠路，位置好,低楼层 (共8层) | 2017年建 | 2室2厅 | 103.38平米 | 南,175,"16,928",2017,103.38,5,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,一手动迁，没有增值税，楼层好，位置佳，业主诚心出售,中楼层 (共8层) 2室1厅 | 104.44平米 | 南,190,"18,193",,104.44,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,动迁房，税费少，业主诚意出售，看房方便！！!,低楼层 (共8层) 2室1厅 | 104.44平米 | 南,165,"15,799",,104.44,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,一手动迁，电梯房户型好，生态崇明岛，诚心出售.,低楼层 (共8层) 2室2厅 | 93.54平米 | 南,180,"19,244",,93.54,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,次新电梯房+税费少+单价总价低+业主诚意卖,高楼层 (共8层) 2室2厅 | 104.44平米 | 南,195,"18,672",,104.44,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,一手动迁，电梯房户型好，生态崇明岛，诚心出售.,低楼层 (共8层) 2室1厅 | 93.34平米 | 南,180,"19,285",,93.34,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,海天景苑大两房，房东诚心出售，带电梯，小区环境优美,中楼层 (共8层) | 2017年建 | 2室2厅 | 93.54平米 | 南,175,"18,709",2017,93.54,5,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,一手动迁，电梯房户型好，生态崇明岛，诚心出售.,低楼层 (共8层) 2室2厅 | 104.44平米 | 南,185,"17,714",,104.44,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,一手动迁，没有增值税，楼层好，位置佳，业主诚心出售,中楼层 (共8层) | 2017年建 | 2室2厅 | 104.44平米 | 南 北,185,"17,714",2017,104.44,5,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,新城区低楼层，户型方正，业主诚意出售，看房方便,低楼层 (共8层) | 2017年建 | 2室1厅 | 103.37平米 | 南,167,"16,156",2017,103.37,5,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,一手动迁税费少，楼层好次新房，业主诚意出售,中楼层 (共8层) 2室2厅 | 104.44平米 | 南,180,"17,235",,104.44,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,海天景苑 1室1厅 南,低楼层 (共8层) 1室1厅 | 79.2平米 | 南,157,"19,824",,79.2,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,电梯洋房+税费少+南北通透+单价总价低+诚心出售,低楼层 (共8层) 1室2厅 | 79.13平米 | 南 北,132,"16,682",,79.13,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,海天 电梯房 楼层好 业主诚意出售,中楼层 (共8层) | 2017年建 | 3室2厅 | 121.69平米 | 南 北,255,"20,955",2017,121.69,5,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,崇明新城区+海天景苑+电梯洋房+楼间距大采光足+小区美,中楼层 (共8层) 2室2厅 | 104.44平米 | 南,185,"17,714",,104.44,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,一手动迁，没有增值税，楼层好，位置佳，业主诚心出售,中楼层 (共8层) | 2017年建 | 2室2厅 | 104.44平米 | 南 北,185,"17,714",2017,104.44,5,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,海天 电梯房 楼层好 业主诚意出售,中楼层 (共8层) | 2017年建 | 3室2厅 | 121.69平米 | 南 北,255,"20,955",2017,121.69,5,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,电梯房中间楼层，采光好，大2房，税费少,中楼层 (共8层) | 2017年建 | 2室1厅 | 93.54平米 | 南 北,173,"18,495",2017,93.54,5,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,一手动迁，电梯房。。。。。。。,中楼层 (共8层) 2室2厅 | 93.54平米 | 南 北,170,"18,175",,93.54,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,电梯房 中间楼层 业主诚意出售，看房方便,中楼层 (共8层) 2室2厅 | 93.54平米 | 南,170,"18,175",,93.54,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海天景苑,电梯房 中间楼层 业主诚意出售，看房方便,中楼层 (共8层) 2室2厅 | 93.54平米 | 南,170,"18,175",,93.54,,31.62930489,121.4475183,36630,3,,,,,,,,,,,
海岛星城,2室2厅 实用型住房 新城位置佳。业主诚意,低楼层 (共6层) | 2008年建 | 2室2厅 | 83.83平米 | 南,158,"18,848",2008,83.83,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,新城位置，老成价格。业主诚心买。,高楼层 (共6层) | 2008年建 | 5室2厅 | 152.91平米 | 北 南,298,"19,489",2008,152.91,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,在上海买房新选择 崇明养生岛精装修复式诚心出售,高楼层 (共6层) | 2008年建 | 3室2厅 | 117.54平米 | 南 北,195,"16,591",2008,117.54,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,上海崇明明星楼盘，总价低，小区配套设施齐全！,高楼层 (共6层) | 2008年建 | 3室2厅 | 118.23平米 | 南,199.5,"16,874",2008,118.23,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,上海崇明区明星楼盘海岛星城经典两房业主诚心出售,低楼层 (共6层) | 2008年建 | 2室1厅 | 80.84平米 | 南 北,149,"18,432",2008,80.84,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,海岛星城，新城板块，老少皆宜的楼层，环境宜居,中楼层 (共6层) | 2008年建 | 2室2厅 | 83.4平米 | 南,165,"19,785",2008,83.4,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,上海崇明区明星楼盘海岛星城经典两房业主诚心出售,低楼层 (共6层) | 2008年建 | 2室1厅 | 80.84平米 | 南 北,149,"18,432",2008,80.84,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,海岛星城税费低的3室2厅+产权清晰+随时可签,高楼层 (共6层) | 2008年建 | 3室2厅 | 115.21平米 | 南,195,"16,926",2008,115.21,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,海岛星城新上好房，新城板块，交通便利，配套齐全,高楼层 (共6层) | 2008年建 | 3室2厅 | 106.13平米 | 南,195,"18,374",2008,106.13,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,上海崇明生态岛 海岛星城经典两房诚心出售,高楼层 (共6层) | 2008年建 | 2室1厅 | 81.52平米 | 南,150,"18,401",2008,81.52,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,2室2厅 实用型住房 新城位置佳。业主诚意,低楼层 (共6层) | 2008年建 | 2室2厅 | 83.83平米 | 南,158,"18,848",2008,83.83,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,南北通透满五w1海岛新上好房房东诚售,高楼层 (共6层) | 2008年建 | 2室1厅 | 81.75平米 | 南 北,154,"18,838",2008,81.75,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,万达广场旁+2008年+底楼无遮挡+纯毛坯,低楼层 (共6层) | 2008年建 | 3室2厅 | 106.81平米 | 南,189,"17,695",2008,106.81,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,河景房+交通便利+视野开阔+看房方便+交通便利,高楼层 (共6层) | 2008年建 | 2室1厅 | 79.72平米 | 南,142,"17,813",2008,79.72,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,崇明新城版块，精装修三房顶复，业主出售诚意很高。,高楼层 (共6层) | 2008年建 | 3室2厅 | 132.09平米 | 南,188,"14,233",2008,132.09,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,海岛星城 2室2厅 南,低楼层 (共6层) | 2008年建 | 2室2厅 | 80.65平米 | 南,145,"17,979",2008,80.65,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,海岛星城 2室2厅 南,低楼层 (共6层) | 2008年建 | 2室2厅 | 80.65平米 | 南,145,"17,979",2008,80.65,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,没有人会拒绝的好房！冰墩墩推荐情人节礼物，爱就买它,高楼层 (共6层) | 2008年建 | 2室1厅 | 79.44平米 | 南 北,140,"17,624",2008,79.44,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
海岛星城,崇明新城版块，精装修三房顶复，业主出售诚意很高。,高楼层 (共6层) | 2008年建 | 3室2厅 | 132.09平米 | 南,188,"14,233",2008,132.09,14,31.63277128,121.4441447,36630,3,,,,,,,,,,,
湄洲一村,繁华南门未来可期湄洲新村中间楼层三居室业主诚心出售,高楼层 (共6层) | 1997年建 | 3室2厅 | 113平米 | 南 北,190,"16,815",1997,113,25,31.62572284,121.4140843,36630,3,,,,,,,,,,,
湄洲一村,房子朝南的户型，采光充足，看房方便，业主诚心出售。,高楼层 (共6层) | 1994年建 | 3室1厅 | 86.51平米 | 南,162,"18,727",1994,86.51,28,31.62572284,121.4140843,36630,3,,,,,,,,,,,
湄洲一村,店长推荐，崇明生态岛屿，南门码头，视野开阔。,中楼层 (共6层) | 1994年建 | 2室1厅 | 77.28平米 | 南,154,"19,928",1994,77.28,28,31.62572284,121.4140843,36630,3,,,,,,,,,,,
瀛通金鳌山公寓,满五精装修+产权车位+产权清晰+随时可签,高楼层 (共11层) | 2012年建 | 2室2厅 | 92.76平米 | 南 北,273,"29,431",2012,92.76,10,31.63131681,121.43847,36630,3,,,,,,,,,,,
瀛通金鳌山公寓,降价20万，诚意出售，十分诚意！,低楼层 (共4层) | 2012年建 | 2室2厅 | 90.77平米 | 南,205,"22,585",2012,90.77,10,31.63131681,121.43847,36630,3,,,,,,,,,,,
玉环新村,崇明万达旁+1梯2户+85平3房+边套全明户型+随时看房,中楼层 (共5层) | 1997年建 | 3室1厅 | 85.1平米 | 南,150,"17,627",1997,85.1,25,31.83559998,121.3384021,36630,3,,,,,,,,,,,
玉环新村,老城区带院子+户型方正+业主诚心卖+现在可以看房啦,低楼层 (共6层) | 1997年建 | 2室1厅 | 70.16平米 | 南 北,120,"17,104",1997,70.16,25,31.83559998,121.3384021,36630,3,,,,,,,,,,,
玉环新村,户型方正，业主诚意出售，看房方便,高楼层 (共5层) | 1997年建 | 3室2厅 | 85.1平米 | 北 南,154.6,"18,167",1997,85.1,25,31.83559998,121.3384021,36630,3,,,,,,,,,,,
玉环新村,老城区近万达+双南户型+一梯两户+诚意出售,中楼层 (共5层) | 1997年建 | 2室1厅 | 66.32平米 | 南,130,"19,602",1997,66.32,25,31.83559998,121.3384021,36630,3,,,,,,,,,,,
玉麟名邸,万达广场旁+2016年+品质小区+南北通+满五年,低楼层 (共15层) | 2016年建 | 2室1厅 | 88.63平米 | 南,252,"28,433",2016,88.63,6,31.63957493,121.4109023,36630,3,,,,,,,,,,,
玉麟名邸,店长推荐！新上好房，商品房小区，一梯两户，清水毛坯,低楼层 (共14层) 2室2厅 | 88.75平米 | 南 北,240,"27,043",,88.75,,31.63957493,121.4109023,36630,3,,,,,,,,,,,
甘霖坊,双南房 采光好 位置好出行便利 养老楼层 方便看房,低楼层 (共6层) | 2005年建 | 2室2厅 | 86.12平米 | 南,158,"18,347",2005,86.12,17,31.64307137,121.4073272,36630,3,,,,,,,,,,,
甘霖坊,甘霖坊 2室2厅 南,低楼层 (共6层) | 2006年建 | 2室2厅 | 98.99平米 | 南,165,"16,669",2006,98.99,16,31.64307137,121.4073272,36630,3,,,,,,,,,,,
甘霖坊,老城区中间楼层，户型方正，业主诚意出售，看房方便,中楼层 (共6层) | 2007年建 | 2室2厅 | 97平米 | 南 北,165,"17,011",2007,97,15,31.64307137,121.4073272,36630,3,,,,,,,,,,,
甘霖坊,大阁楼精装自住好房 满五且一 户型方正 使用面积大,高楼层 (共6层) | 2005年建 | 3室2厅 | 120.64平米 | 南 北,200,"16,579",2005,120.64,17,31.64307137,121.4073272,36630,3,,,,,,,,,,,
甘霖坊,精装自住好房 户型方正 使用面积大,低楼层 (共6层) | 2007年建 | 3室2厅 | 108.43平米 | 南 北,208,"19,183",2007,108.43,15,31.64307137,121.4073272,36630,3,,,,,,,,,,,
甘霖坊,上海后花园崇明长生岛 甘霖坊南北三房带阁 楼诚心出售,高楼层 (共6层) | 2007年建 | 3室2厅 | 108.43平米 | 南,198,"18,261",2007,108.43,15,31.64307137,121.4073272,36630,3,,,,,,,,,,,
甘霖坊,总价低+户型方正+南北通透+采光好+小区环境优美,中楼层 (共6层) | 2007年建 | 2室2厅 | 101.89平米 | 南 北,182,"17,863",2007,101.89,15,31.64307137,121.4073272,36630,3,,,,,,,,,,,
甘霖坊,甘霖坊 2室2厅 南,低楼层 (共6层) | 2006年建 | 2室2厅 | 98.99平米 | 南,165,"16,669",2006,98.99,16,31.64307137,121.4073272,36630,3,,,,,,,,,,,
甘霖坊,南北户型+户型方正+面积大+业主诚意出售,高楼层 (共6层) | 2006年建 | 2室2厅 | 102.17平米 | 南 北,175,"17,129",2006,102.17,16,31.64307137,121.4073272,36630,3,,,,,,,,,,,
