place,title,msg,price,per_meter,year,area,age,lat,lng,income,loc,place,平均值项:lat,平均值项:lng,平均值项:per_meter,,,,,,,
兴银花园,方方正正户型+3房户型+诚意出售，婚房装修1年，低楼层,低楼层 (共6层) | 1997年建 | 3室2厅 | 102平米 | 南,520,"50,981",1997,102,25,31.08653066,121.4088419,66385,2,万科阳光苑,31.04413994,121.4767957,55463.81818,,,,,,,
兴银花园,兴银花园 2室1厅 南,中楼层 (共6层) | 1997年建 | 2室1厅 | 54.55平米 | 南,306,"56,096",1997,54.55,25,31.08653066,121.4088419,66385,2,万顺水原墅(公寓),31.04874187,121.422636,43416,,,,,,,
兴银花园,兴银花园 精装南北两房 房东诚意 户型好装修好,高楼层 (共6层) | 1996年建 | 2室2厅 | 94.81平米 | 南 北,456,"48,097",1996,94.81,26,31.08653066,121.4088419,66385,2,万顺苑,31.05024569,121.4287515,42882.75,,,,,,,
兴银花园,婚装修 南北通2房 不靠马路的位置 一楼带私家大院,低楼层 (共6层) | 1996年建 | 2室2厅 | 88.52平米 | 南,460,"51,966",1996,88.52,26,31.08653066,121.4088419,66385,2,万泰公寓,31.16403362,121.3540926,72797,,,,,,,
兴银花园,兴银两房 低楼层 户型好 采光好 满五年唯 一,低楼层 (共6层) | 1996年建 | 2室1厅 | 68.53平米 | 东 南,348,"50,781",1996,68.53,26,31.08653066,121.4088419,66385,2,万泰花园,31.14847004,121.3620922,77836.52632,,,,,,,
凤庆小区,河景房，精装修，健身楼层，可拎包入住,高楼层 (共6层) | 1988年建 | 1室1厅 | 50.56平米 | 东南,178,"35,206",1988,50.56,34,31.021261,121.4078723,66385,2,万源城E1,31.15212499,121.4043444,100834,,,,,,,
凤庆小区,河景房+近五号线+业主诚心出售+小区位置奈斯,低楼层 (共6层) | 1988年建 | 1室1厅 | 50.56平米 | 东南,182,"35,997",1988,50.56,34,31.021261,121.4078723,66385,2,万源城朗郡,31.15595912,121.4021591,103726.5,,,,,,,
凤庆小区,中间楼层三楼，自住精装修，小区中间位置，不靠路,中楼层 (共5层) | 1989年建 | 2室1厅 | 52.86平米 | 南,197,"37,269",1989,52.86,33,31.021261,121.4078723,66385,2,万源城尚郡,31.14984061,121.4042161,108498,,,,,,,
凤庆小区,满五年，南北通透，采光好，户型正气，视野开阔，价低,高楼层 (共6层) | 1988年建 | 2室1厅 | 54.75平米 | 南 北,190,"34,704",1988,54.75,34,31.021261,121.4078723,66385,2,万源城逸郡,31.15290942,121.4021075,96782,,,,,,,
凤庆小区,边套全明+户型正气+视野开阔+位置安静,高楼层 (共6层) | 1989年建 | 2室1厅 | 54.75平米 | 南,195,"35,617",1989,54.75,33,31.021261,121.4078723,66385,2,万源新城北区,31.17938986,121.3906964,84432,,,,,,,
凤庆小区,业主诚心出售，位置好，视野开阔，边套采光好,高楼层 (共6层) | 1988年建 | 2室1厅 | 55.77平米 | 南,210,"37,655",1988,55.77,34,31.021261,121.4078723,66385,2,万兆家园(五期),31.15922604,121.3525928,81466,,,,,,,
凤庆小区,满五年，总价低，配套齐，业主诚心出售,高楼层 (共5层) | 1987年建 | 2室1厅 | 52.9平米 | 南,185,"34,972",1987,52.9,35,31.021261,121.4078723,66385,2,万兆家园(一期),31.15462387,121.357699,71328.33333,,,,,,,
凤庆小区,此房采光好，视野好。通风好，户型方正。,高楼层 (共6层) | 1988年建 | 2室1厅 | 53.23平米 | 南,198.5,"37,292",1988,53.23,34,31.021261,121.4078723,66385,2,望族新城,31.15224691,121.4093149,87813,,,,,,,
凤庆小区,河景房+近五号线+业主诚心出售+小区位置奈斯,低楼层 (共6层) | 1988年建 | 1室1厅 | 50.56平米 | 东南,182,"35,997",1988,50.56,34,31.021261,121.4078723,66385,2,望族新苑,31.1452658,121.4043743,82916,,,,,,,
凯利大楼,南广场总价低三房，好房子近地铁,低楼层 (共18层) | 1998年建 | 3室2厅 | 139.19平米 | 南,830,"59,631",1998,139.19,24,31.10655503,121.3940382,66385,2,望族苑,31.13457675,121.4146356,76010.5,,,,,,,
剑桥馨苑,品质小区电梯房，满五年税费少，中间楼层，边套视野好,中楼层 (共7层) | 2006年建 | 2室1厅 | 98.09平米 | 南,606,"61,780",2006,98.09,16,31.07821745,121.4153159,66385,2,薇馨家园,31.12197176,121.4384962,52904,,,,,,,
华一新城,原始动迁，税费少，南北通过，户型方正，中间楼层,高楼层 (共6层) | 2012年建 | 2室1厅 | 83.56平米 | 南,800,"95,740",2012,83.56,10,31.16427379,121.4052461,66385,2,卫春三街坊,31.06743665,121.4023812,41154,,,,,,,
华丽家园,房东诚意出售，中间楼层，采光通风好,中楼层 (共6层) | 2002年建 | 2室2厅 | 94.12平米 | 南,760,"80,748",2002,94.12,20,31.1078081,121.399979,66385,2,未名园,31.12635388,121.410484,80455.27778,,,,,,,
华丽家园,房东诚意出售，中间楼层，采光通风好,中楼层 (共6层) | 2002年建 | 2室2厅 | 94.12平米 | 南,760,"80,748",2002,94.12,20,31.1078081,121.399979,66385,2,蔚蓝城市花园,31.15614809,121.4116814,97703.91667,,,,,,,
华光公寓,安静位置，大两房，双南户型，诚意售,高楼层 (共6层) | 1998年建 | 2室1厅 | 74.74平米 | 南,505,"67,568",1998,74.74,24,31.19318014,121.3874589,66385,2,吴宝新村,31.83559998,121.3384021,69016.5,,,,,,,
华光公寓,美丽家园电梯待安装，老外街两房朝南，户型方正，税少,高楼层 (共7层) | 1995年建 | 2室1厅 | 66.64平米 | 南,438,"65,727",1995,66.64,27,31.19318014,121.3874589,66385,2,吴中路1001弄,31.18329168,121.3956652,65651,,,,,,,
华光花园,虹梅路商品房斜顶挑空大复式+一梯两户+视野位置佳,高楼层 (共6层) | 1995年建 | 4室2厅 | 187平米 | 南,1250,"66,845",1995,187,27,31.19318586,121.392489,66385,2,吴中路870弄,31.18541,121.397525,64610.25,,,,,,,
华光花园,华光3房，近十号地铁、满5少税南北正气+品质小区,高楼层 (共6层) | 1996年建 | 3室2厅 | 123.67平米 | 南,880,"71,158",1996,123.67,26,31.19318586,121.392489,66385,2,吴中路940弄,31.18466259,121.3962231,67197.66667,,,,,,,
华光花园,满五税少，精装修，位置好，户型正气，采光无挡,低楼层 (共6层) | 1995年建 | 2室2厅 | 117.47平米 | 南 北,850,"72,359",1995,117.47,27,31.19318586,121.392489,66385,2,吴中路970弄,31.18387233,121.3959598,66913,,,,,,,
华光花园,此房满五，大面积复式，单价低，品质小区，业主诚意,低楼层 (共5层) | 1996年建 | 5室2厅 | 193.83平米 | 南,1350,"69,649",1996,193.83,26,31.19318586,121.392489,66385,2,西班牙名园,31.13640119,121.4102333,82766,,,,,,,
华光花园,电梯复式6复7+2000年房龄+产权车位+50平露台,高楼层 (共6层) | 2000年建 | 4室3厅 | 242.07平米 | 南,1690,"69,815",2000,242.07,22,31.19318586,121.392489,66385,2,西湖苑,31.11913689,121.36873,51285.66667,,,,,,,
华光花园,满五年税少，精装修，位置好，户型正气，采光无挡,中楼层 (共6层) | 1995年建 | 2室2厅 | 117.7平米 | 南,860,"73,068",1995,117.7,27,31.19318586,121.392489,66385,2,西环二村,31.10893291,121.3725083,55248.5,,,,,,,
华光花园,高区电梯大复式+视野一览无余+看房方便,高楼层 (共13层) | 1997年建 | 6室2厅 | 271.74平米 | 南,1890,"69,552",1997,271.74,25,31.19318586,121.392489,66385,2,西环三村,31.11092334,121.3718727,48631,,,,,,,
华光花园,低总价税少，楼层好，视野宽阔敞亮采光好,中楼层 (共14层) | 1997年建 | 3室2厅 | 141.4平米 | 南,960,"67,893",1997,141.4,25,31.19318586,121.392489,66385,2,西环新村,31.10953273,121.3731666,47024,,,,,,,
华光花园,阳台全景看高尔夫+电梯高区低总价税少+视野宽阔采光好,高楼层 (共14层) | 1997年建 | 3室2厅 | 141.4平米 | 南,960,"67,893",1997,141.4,25,31.19318586,121.392489,66385,2,西环一村,31.10928932,121.3724293,52731.5,,,,,,,
华光花园,品质小区+大面积复式+业主诚意,高楼层 (共5层) | 1996年建 | 6室1厅 | 193.83平米 | 南 北,1069,"55,152",1996,193.83,26,31.19318586,121.392489,66385,2,西郊河畔家园,31.21762797,121.2970155,53873,,,,,,,
华唐苑,南北通透，格局好，小区中间位置，业主诚意卖,低楼层 (共6层) | 2000年建 | 2室1厅 | 90.03平米 | 南 北,510,"56,648",2000,90.03,22,31.10847339,121.4395548,66385,2,西郊虹韵城景雅苑,31.22753689,121.2996948,47509,,,,,,,
华唐苑,房子靠地铁，南北通风，采光好，税费少,高楼层 (共6层) | 1999年建 | 3室2厅 | 100.37平米 | 南,619,"61,672",1999,100.37,23,31.10847339,121.4395548,66385,2,西郊景平苑,31.22605807,121.2967855,47515,,,,,,,
华唐苑,地铁口大三房 业主诚意出售,低楼层 (共6层) | 2004年建 | 3室2厅 | 121.04平米 | 南 北,720,"59,485",2004,121.04,18,31.10847339,121.4395548,66385,2,西郊九韵城,31.21783758,121.3019452,51271.75,,,,,,,
华唐苑,小区门口就是地铁，房子满五，南北通风，采光好,低楼层 (共6层) | 2000年建 | 2室2厅 | 89.79平米 | 南 北,525,"58,470",2000,89.79,22,31.10847339,121.4395548,66385,2,西郊庄园马德里洋房,31.20633006,121.2968423,83960,,,,,,,
华唐苑,近地铁，双南两房，户型方正，采光好，诚意卖,低楼层 (共6层) | 1998年建 | 2室1厅 | 81.7平米 | 南,470,"57,528",1998,81.7,24,31.10847339,121.4395548,66385,2,夏朵园,31.03315286,121.402728,43707.84615,,,,,,,
华唐苑,南北通透，格局好，小区中间位置，业主诚意卖,低楼层 (共6层) | 2000年建 | 2室1厅 | 90.03平米 | 南 北,510,"56,648",2000,90.03,22,31.10847339,121.4395548,66385,2,现代苑,30.80842585,121.337329,50011,,,,,,,
华唐苑,大客厅大格局，满五，视野开阔，门口就是地铁,高楼层 (共6层) | 2000年建 | 4室2厅 | 153.1平米 | 南 北,830,"54,213",2000,153.1,22,31.10847339,121.4395548,66385,2,香树丽舍,31.22419183,121.46226,64812.25,,,,,,,
华唐苑,位置安静的全明三房 地铁口 满五名下只有一套,高楼层 (共6层) | 1998年建 | 3室2厅 | 95.59平米 | 南,560,"58,584",1998,95.59,24,31.10847339,121.4395548,66385,2,祥生瑞和苑,31.09711625,121.4256884,56085.83333,,,,,,,
华唐苑,业主诚意急售！！未来加装电梯，复式房带阁楼，采光好,高楼层 (共6层) | 2002年建 | 5室2厅 | 187.46平米 | 南 北,930,"49,611",2002,187.46,20,31.10847339,121.4395548,66385,2,小富人家,31.23592904,121.4805389,66162.33333,,,,,,,
华唐苑,大露台，地铁口，顶楼复式，业主诚意,高楼层 (共6层) | 2000年建 | 4室2厅 | 150.16平米 | 南 北,810,"53,943",2000,150.16,22,31.10847339,121.4395548,66385,2,欣佳宝邸,31.0500531,121.5426492,43653.5,,,,,,,
华唐苑,地铁口 户型正气 楼层好 采光充足,低楼层 (共6层) | 2003年建 | 3室2厅 | 131.02平米 | 南 北,780,"59,533",2003,131.02,19,31.10847339,121.4395548,66385,2,欣佳宝邸(北区),31.05099879,121.5459357,43077.66667,,,,,,,
华夏茗苑(一期),华夏茗苑 生于江南 托于古镇，隐于闹市，人杰地灵。,低楼层 (共6层) | 2006年建 | 2室1厅 | 78.28平米 | 南,750,"95,810",2006,78.28,16,31.15691486,121.3633693,66385,2,欣佳宝邸东区,31.04989068,121.5462024,37665,,,,,,,
华宝花园,华宝三房朝南，南北双阳台，诚意出售,高楼层 (共6层) | 1995年建 | 3室2厅 | 115平米 | 南,860,"74,783",1995,115,27,31.14988388,121.3618899,66385,2,欣源公寓,31.16659259,121.3558951,68369,,,,,,,
华宝花园,华宝花园，户型方正，客厅宽大舒适,高楼层 (共6层) | 1995年建 | 3室2厅 | 99.54平米 | 南 北,720,"72,333",1995,99.54,27,31.14988388,121.3618899,66385,2,新东苑国际酒店式公寓,31.27027573,121.2165778,74764,,,,,,,
华梅花苑,古美怡居，华梅花苑，双南两房，位置安静,高楼层 (共6层) | 1995年建 | 2室1厅 | 75.38平米 | 南,625,"82,914",1995,75.38,27,31.16106437,121.4097877,66385,2,新都名园,31.1617197,121.34116,78673,,,,,,,
华梅花苑,平南品质小区 高区景观房 户型精致 近12号线地铁,高楼层 (共6层) | 1995年建 | 2室1厅 | 57.64平米 | 南,455,"78,939",1995,57.64,27,31.16106437,121.4097877,66385,2,新华小区,31.01389583,121.421232,41808.55556,,,,,,,
华梅花苑,有地铁、楼层好、位置好、税费少、户型方正,中楼层 (共6层) | 1995年建 | 2室1厅 | 76.96平米 | 南,640,"83,161",1995,76.96,27,31.16106437,121.4097877,66385,2,新华小区（龙吴路5599弄）,31.04461688,121.474421,41202.69231,,,,,,,
华梅花苑,线上的客户看过来 此房有地铁+南北通+得房率高+采光好,低楼层 (共6层) | 1995年建 | 2室1厅 | 73.45平米 | 南,650,"88,496",1995,73.45,27,31.16106437,121.4097877,66385,2,新空间家园,31.11638874,121.4014164,74559.33333,,,,,,,
华梅花苑,新上笋盘 店长推荐 配套齐全 满五 精装修高层 采光好,高楼层 (共6层) | 1995年建 | 1室1厅 | 55.41平米 | 南,478,"86,267",1995,55.41,27,31.16106437,121.4097877,66385,2,新梅公寓一期,31.12868165,121.3959874,63555.16667,,,,,,,
华梅花苑,华梅花苑 新上架两房 1楼带20平左右院子 近12号线地铁,低楼层 (共6层) | 1995年建 | 2室1厅 | 70.29平米 | 南,570,"81,093",1995,70.29,27,31.16106437,121.4097877,66385,2,新梅广场,31.12728945,121.3960501,70244.85714,,,,,,,
华梅花苑,有地铁、户型方正、采光好、得房率高、位置好,高楼层 (共6层) | 1995年建 | 3室1厅 | 99.66平米 | 南,830,"83,284",1995,99.66,27,31.16106437,121.4097877,66385,2,新梅花苑,26.01706379,119.6848634,63436.16667,,,,,,,
华梅花苑,店长主力推荐+近漕河泾印象城+近地铁+南北通+采光好,高楼层 (共6层) | 1998年建 | 2室1厅 | 87.64平米 | 南,735,"83,866",1998,87.64,24,31.16106437,121.4097877,66385,2,新梅莘苑,31.10856769,121.3948468,85399.33333,,,,,,,
华梅花苑,户型方正，交通便利，已满五年，采光好楼层好,高楼层 (共6层) | 1995年建 | 2室1厅 | 75.38平米 | 南,590,"78,271",1995,75.38,27,31.16106437,121.4097877,66385,2,新闵小区,31.01137683,121.4323389,39993.5,,,,,,,
华梅花苑,有地铁、户型方正、采光好、得房率高,中楼层 (共6层) | 1995年建 | 3室1厅 | 99.66平米 | 南,840,"84,287",1995,99.66,27,31.16106437,121.4097877,66385,2,新明星花园,31.18117211,121.3627584,61359.33333,,,,,,,
华梅花苑,房子已经满五年，随时可以看房，业主诚意出售。,低楼层 (共5层) | 2000年建 | 2室1厅 | 93.23平米 | 南,799,"85,703",2000,93.23,22,31.16106437,121.4097877,66385,2,新浦江城(江桦路200弄),31.11153991,121.5036543,83463,,,,,,,
华梅花苑,三房户型方正，采光很好，房东诚意出售,高楼层 (共6层) | 1998年建 | 3室2厅 | 133.61平米 | 南,985,"73,723",1998,133.61,24,31.16106437,121.4097877,66385,2,新浦江城(江桦路400弄),31.11041482,121.5006102,83104,,,,,,,
华江小区,配套齐全 5号线旁 环境舒适 满五税费少,中楼层 (共6层) | 1980年建 | 2室1厅 | 50.24平米 | 南,195,"38,814",1980,50.24,42,31.26342047,121.3545531,66385,2,新浦江城(江桦路600弄),31.10986719,121.498341,85840.5,,,,,,,
华江小区,华江小区温馨自住2房，通透性好，南北通风，近5号线,中楼层 (共6层) | 1982年建 | 2室1厅 | 45.76平米 | 南 北,187,"40,866",1982,45.76,40,31.26342047,121.3545531,66385,2,新浦江城(江栀路350弄),31.10254875,121.5033301,76298.5,,,,,,,
华漕新村,新上房源，两房朝南，采光好，视野开阔,高楼层 (共6层) | 1994年建 | 2室1厅 | 67.32平米 | 南,285,"42,336",1994,67.32,28,31.23316849,121.3348878,66385,2,新浦江城(江栀路500弄),31.1017694,121.5002364,74448.5,,,,,,,
华漕新村,虹桥新上房源，业主诚意出售，满五税费少,高楼层 (共6层) | 1994年建 | 2室2厅 | 87.33平米 | 南,390,"44,659",1994,87.33,28,31.23316849,121.3348878,66385,2,新浦江城(浦驰路1336弄),31.10984454,121.4986645,92475,,,,,,,
华莘花园,户型正气，双南两房，婚房装修，采光好，小区位置佳,高楼层 (共6层) | 1999年建 | 2室1厅 | 74.4平米 | 南,489,"65,726",1999,74.4,23,31.16164585,121.347896,66385,2,新浦江城(浦申路1288弄),31.10065547,121.5074607,60658,,,,,,,
华莘花园,新上双南两房 业主诚意出售 满五年 户型正气,低楼层 (共7层) | 1999年建 | 2室2厅 | 82.27平米 | 南,508,"61,748",1999,82.27,23,31.16164585,121.347896,66385,2,新浦江城（四期）,31.09983544,121.5006433,84831,,,,,,,
华菁公寓,原始电梯房，大面积低总价，正朝南，两三代同住好选择,低楼层 (共13层) | 1994年建 | 3室2厅 | 144.07平米 | 南,687,"47,686",1994,144.07,28,31.18739986,121.3613284,66385,2,新申花城茉莉苑,31.11242562,121.4066852,83376.8,,,,,,,
华菁公寓,2年前的装修+满五年V一+安静位置+诚意出售,低楼层 (共13层) | 1995年建 | 2室1厅 | 89.02平米 | 东南,420,"47,181",1995,89.02,27,31.18739986,121.3613284,66385,2,新时代富嘉花园,31.15022638,121.3940977,95669,,,,,,,
华菁公寓,小区中间位置，房间在中间楼层，视野采光俱佳,中楼层 (共13层) | 1995年建 | 2室2厅 | 94.8平米 | 西南,452,"47,680",1995,94.8,27,31.18739986,121.3613284,66385,2,新时代花园,31.14686929,121.394778,75056,,,,,,,
华菁公寓,电梯中高层 迎朝阳 好视野 精装修 税费少 看房方便,中楼层 (共13层) | 1994年建 | 3室1厅 | 103.69平米 | 东,494,"47,643",1994,103.69,28,31.18739986,121.3613284,66385,2,鑫都城宝铭苑,31.06141112,121.4059258,56381,,,,,,,
华菁公寓,华菁公寓两房，房东的诚意出售！产证满五年，全明格局,低楼层 (共14层) | 1997年建 | 2室1厅 | 89.98平米 | 南 西,403,"44,788",1997,89.98,25,31.18739986,121.3613284,66385,2,鑫都城柳岸人家,31.05878773,121.4007808,58876,,,,,,,
华菁公寓,满五年家庭名下一套住宅，不靠高架位置安静，诚意出售,低楼层 (共14层) | 1996年建 | 2室1厅 | 92.92平米 | 南 西,405,"43,586",1996,92.92,26,31.18739986,121.3613284,66385,2,鑫都城仁和花苑,31.06455458,121.3987044,60739,,,,,,,
华菁公寓,精装一房，位置佳，房东诚意出售,低楼层 (共13层) | 1994年建 | 1室1厅 | 58.61平米 | 西南,269,"45,897",1994,58.61,28,31.18739986,121.3613284,66385,2,鑫都城云天绿洲,31.05815039,121.3991149,64846.57143,,,,,,,
华虹一公寓,南北直通，户型方正，采光好；满五唯/一，税费低,高楼层 (共6层) | 1998年建 | 2室2厅 | 74.65平米 | 南 北,500,"66,980",1998,74.65,24,31.19010192,121.3825406,66385,2,鑫都城紫云华庭,31.06398557,121.4036492,68046,,,,,,,
华虹一公寓,双房朝南，户型方正，视野宽阔，采光充足,高楼层 (共6层) | 1998年建 | 2室1厅 | 58平米 | 南,380,"65,518",1998,58,24,31.19010192,121.3825406,66385,2,鑫峰苑,31.05993355,121.4042786,60349.83333,,,,,,,
华都公寓,华都公寓经典版式大三房，临河位置电梯中层，满五税低,低楼层 (共8层) | 1999年建 | 3室3厅 | 169.49平米 | 东 南 北,1080,"63,721",1999,169.49,23,31.1899999,121.372128,66385,2,星丰苑,31.13341221,121.3855918,55221,,,,,,,
华银坊,楼层好位置好，房屋前后无遮挡，户型正气,高楼层 (共6层) | 2005年建 | 3室2厅 | 131平米 | 南,499,"38,092",2005,131,17,31.02913773,121.3971844,66385,2,星河景苑,30.87017531,121.6033016,46655.6,,,,,,,
华银坊,满五年V一，带阁楼加大露台，您值得拥有,高楼层 (共6层) | 2005年建 | 3室2厅 | 132.92平米 | 南,566,"42,583",2005,132.92,17,31.02913773,121.3971844,66385,2,兴银花园,31.08653066,121.4088419,51556.71429,,,,,,,
南国花园,七宝炙热地段 双地铁 正气大三房 满五年,中楼层 (共7层) | 1996年建 | 3室2厅 | 113.31平米 | 南,715,"63,102",1996,113.31,26,31.16636046,121.3528807,66385,2,秀枫翠谷,31.16459415,121.3711164,72403.66667,,,,,,,
南国花园,9/10号线双规交汇，电梯商品房，环境好车位足，配套全,低楼层 (共7层) | 1995年建 | 3室2厅 | 137.21平米 | 南,888,"64,719",1995,137.21,27,31.16636046,121.3528807,66385,2,徐汇芳邻,31.19455677,121.4433964,56634,,,,,,,
南国花园,电梯大平层 地铁口 户型好 可看房 60万精装,中楼层 (共7层) | 1995年建 | 4室2厅 | 155.75平米 | 南 北,948,"60,867",1995,155.75,27,31.16636046,121.3528807,66385,2,学院新村,31.83559998,121.3384021,83278.75,,,,,,,
南国花园,三轨交汇 ，南北通大三房，带大露台，地段好配套齐。,高楼层 (共7层) | 1995年建 | 3室2厅 | 83.66平米 | 南,580,"69,329",1995,83.66,27,31.16636046,121.3528807,66385,2,延虹公寓,31.19465099,121.3843078,68731,,,,,,,
南国花园,大4+1房户型，电梯房，偏离航道，诚意出售,低楼层 (共12层) | 1996年建 | 5室2厅 | 157.93平米 | 南 北,920,"58,254",1996,157.93,26,31.16636046,121.3528807,66385,2,阳光美景城二期,31.14781825,121.4168973,84527,,,,,,,
南国花园,新上房，电梯房4房，偏离航道，三条地铁交汇,中楼层 (共7层) | 1995年建 | 4室2厅 | 155.75平米 | 南,920,"59,070",1995,155.75,27,31.16636046,121.3528807,66385,2,阳光美景城三期,31.14781825,121.4168973,92973.33333,,,,,,,
南方公寓,大户型，居住适宜，交通便捷，配套成熟,高楼层 (共6层) | 1998年建 | 2室1厅 | 105.02平米 | 南,756,"71,987",1998,105.02,24,31.14014014,121.4033741,66385,2,阳光美景城一期,31.14781825,121.4168973,88143.75,,,,,,,
南方城,新上大两房 近地铁200米 品质小区 诚意卖 临商场,高楼层 (共8层) | 2004年建 | 2室2厅 | 114.67平米 | 南,1080,"94,184",2004,114.67,18,31.13941573,121.4059666,66385,2,阳明国际花苑五期,31.12657483,121.39088,71952,,,,,,,
南方城,近莲花路地铁站， 配套齐，户型正， 南北通，只链家卖,低楼层 (共8层) | 2004年建 | 3室2厅 | 150.13平米 | 南 北,1180,"78,599",2004,150.13,18,31.13941573,121.4059666,66385,2,一品漫城(四期)(公寓),31.11984693,121.4947147,93487.66667,,,,,,,
南方新村,小区安静位置，精装修，看房统一安排。,低楼层 (共6层) | 1994年建 | 2室1厅 | 55.79平米 | 南,411,"73,670",1994,55.79,28,31.14181789,121.406388,66385,2,一品漫城(五期),31.12303682,121.501591,91253,,,,,,,
南方新村,邻近地铁，商圈配套成熟，双南全明小两房，采光视野好,高楼层 (共6层) | 1994年建 | 2室1厅 | 58.39平米 | 南,415,"71,074",1994,58.39,28,31.14181789,121.406388,66385,2,一品漫城(一期)(公寓),31.12354001,121.5027034,89783.5,,,,,,,
南方新村,用心选房:业主自住 保养不错 精装修拎包入住,高楼层 (共6层) | 1993年建 | 2室1厅 | 60.81平米 | 南,428,"70,384",1993,60.81,29,31.14181789,121.406388,66385,2,一品漫城二期（公寓）,31.12212184,121.500921,90342.5,,,,,,,
南方新村,经典一房 位置安静 精致装修 无增值税及个税,高楼层 (共6层) | 1993年建 | 1室1厅 | 39.93平米 | 南,305,"76,384",1993,39.93,29,31.14181789,121.406388,66385,2,一品漫城三期（公寓）,31.11981192,121.4981771,86336,,,,,,,
南方新村,新上房源，满五年 户型正气 位置好，业主诚意卖,高楼层 (共6层) | 1993年建 | 2室1厅 | 56平米 | 南,405,"72,322",1993,56,29,31.14181789,121.406388,66385,2,伊犁苑,31.19508824,121.4101653,74854,,,,,,,
南方新村,售后公房税费少，低楼层出入方便，当中位置安静舒适,低楼层 (共6层) | 1993年建 | 2室1厅 | 61.26平米 | 南,439,"71,662",1993,61.26,29,31.14181789,121.406388,66385,2,益文路79弄,31.14240784,121.4168957,57522.5,,,,,,,
南方新村,售后公房税费少 中楼层出入方便 采光视野好 近地铁,中楼层 (共6层) | 1995年建 | 2室1厅 | 61.71平米 | 南 北,448,"72,598",1995,61.71,27,31.14181789,121.406388,66385,2,银春小区,31.03728602,121.4284962,42679,,,,,,,
南方新村,位置好，楼层好，交通便利，近商场,低楼层 (共6层) | 1993年建 | 1室1厅 | 39.93平米 | 南,290,"72,628",1993,39.93,29,31.14181789,121.406388,66385,2,银都新村(1至7区),31.0999848,121.4008126,61748.56522,,,,,,,
南方新村,沿河景观房 房东诚意出售 房屋格局合理，通透性强,高楼层 (共6层) | 1994年建 | 2室1厅 | 78.18平米 | 南,547,"69,967",1994,78.18,28,31.14181789,121.406388,66385,2,银都新村(8至10区),31.0999848,121.4008126,58212.5,,,,,,,
南方新村,店长力荐全明户型大一A房，中间楼层位置佳,中楼层 (共6层) | 1993年建 | 1室1厅 | 49.53平米 | 南,378,"76,318",1993,49.53,29,31.14181789,121.406388,66385,2,银河新都,31.10055242,121.4200929,61364.33333,,,,,,,
南方新村,沿河景观 精装大一房 拎包入住 看房方便 业主诚意卖,高楼层 (共6层) | 1994年建 | 1室1厅 | 60.3平米 | 南,435,"72,140",1994,60.3,28,31.14181789,121.406388,66385,2,银桥花园,31.06234533,121.4157421,41022.25,,,,,,,
南方新村,近1号线莲花路地铁和徐家汇，南方商城边，业主诚意卖,高楼层 (共6层) | 1994年建 | 1室1厅 | 50.3平米 | 南,364,"72,366",1994,50.3,28,31.14181789,121.406388,66385,2,银泰苑,31.09252156,121.4269561,54997.2,,,,,,,
南洋博仕欣居,满五+房型方正+精装修+拎包入住+小区品质高+税费少,低楼层 (共14层) | 2005年建 | 2室2厅 | 97.55平米 | 南,582,"59,662",2005,97.55,17,31.02444866,121.4311979,66385,2,银霄大厦,31.11704155,121.3888913,56513.8,,,,,,,
南洋博仕欣居,小区后排位置，全天采光无遮挡，高区景房！,高楼层 (共17层) | 2005年建 | 3室2厅 | 129.18平米 | 南,770,"59,607",2005,129.18,17,31.02444866,121.4311979,66385,2,雍华府(公寓),31.08011899,121.4134352,66826.875,,,,,,,
南洋博仕欣居,五号线 交大精装三房 楼层好 满五唯 一税费少,中楼层 (共17层) | 2005年建 | 3室2厅 | 129.03平米 | 南 北,770,"59,677",2005,129.03,17,31.02444866,121.4311979,66385,2,永德小区永北,31.05042822,121.4718724,42774.6,,,,,,,
南郊别墅(公寓),花园洋房社区，总高4层一楼带花园,低楼层 (共4层) | 2005年建 | 2室1厅 | 93.72平米 | 南,600,"64,021",2005,93.72,17,31.09266288,121.379251,66385,2,永德小区永南,31.05042822,121.4718724,43437.5,,,,,,,
卫春三街坊,顶楼复式+带大露台+近地铁，万达，04年小区楼龄新,高楼层 (共6层) | 2005年建 | 4室2厅 | 159.89平米 | 南 北,658,"41,154",2005,159.89,17,31.06743665,121.4023812,66385,2,永康城香樟苑,31.04026684,121.512706,37142,,,,,,,
双柏小区,紫竹板块原始三房户型，满五年，中间好楼层 全明采光,中楼层 (共6层) | 1990年建 | 3室1厅 | 61.16平米 | 南 北,252,"41,204",1990,61.16,32,31.05099592,121.4785782,66385,2,永兴小区,31.69222598,121.362276,55340,,,,,,,
双柏小区,精装大一房+税费低+200平停车场+诚意出售,高楼层 (共6层) | 1996年建 | 1室1厅 | 52.94平米 | 南,202,"38,157",1996,52.94,26,31.05099592,121.4785782,66385,2,禹洲府,31.02725187,121.385443,55740.2,,,,,,,
双柏小区,双柏小区双南两房，满五年，税费少，业主诚意出售,高楼层 (共6层) | 1994年建 | 2室1厅 | 59.15平米 | 南,235,"39,730",1994,59.15,28,31.05099592,121.4785782,66385,2,裕兴花园,31.11748323,121.3827187,88877,,,,,,,
